Code,Location_ID,Visit_ID,Panel,Date,Year,Visit_Type,limited_RAM,Latin_Name,Common,Quadrat_NE,Quadrat_SE,Quadrat_SW,Quadrat_NW,quad_freq,Collected,Comments,TSN,Order,Family,Genus,Exotic,Invasive,PLANTS_Code,CoC_ME_ACAD,ACAD_ED,Aquatic,Fern_Ally,Graminoid,Herbaceous,Moss_Lichen,Shrub,Tree,Vine,Canopy_Exclusion,TSN_Accepted,Accepted_Latin_Name,Synonym,Author,Protected_species
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Scirpus atrocinctus,,1,1,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Iris versicolor,,0,1,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Triadenum fraseri,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Glyceria borealis,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Scutellaria galericulata,,1,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Nuphar variegata,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Lysimachia terrestris,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Carex lasiocarpa,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Spiraea alba,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Glyceria canadensis,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Myrica gale,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Sparganium emersum,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Dulichium arundinaceum,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Scirpus cyperinus,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Juncus canadensis,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Malus sieboldii,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Carex utriculata,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME05,219,NA,NA,8/11/2015,2015,VS,1,Juncus brevicaudatus,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME09,216,NA,NA,8/14/2015,2015,VS,1,Osmundastrum cinnamomea,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Calamagrostis canadensis,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Vaccinium angustifolium,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Carex debilis,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Monotropa uniflora,,0,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Rhamnus alnifolia,,0,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Pinus strobus,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Doellingeria umbellata,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Vaccinium corymbosum,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Carex brunnescens,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Spiraea alba,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Ilex verticillata,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Tsuga canadensis,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Carex trisperma,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Ilex mucronata,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Betula populifolia,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Carex novae-angliae,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Rubus hispidus,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Dryopteris carthusiana,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Malus sieboldii,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Salix petiolaris,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Quercus rubra,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Carex stricta,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Lysimachia terrestris,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Kalmia angustifolia,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Carex lacustris,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME07,217,NA,NA,8/14/2015,2015,VS,1,Osmundastrum cinnamomea,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME06,221,NA,NA,8/10/2015,2015,VS,1,Osmundastrum cinnamomea,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Dryopteris cristata,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Thuja occidentalis,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Onoclea sensibilis,,0,1,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Picea rubens,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Carex trisperma,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Glyceria striata,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Quercus rubra,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Aralia nudicaulis,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Spiraea alba,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Pinus strobus,,1,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Betula populifolia,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Iris versicolor,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Doellingeria umbellata,,1,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Acer pensylvanicum,,1,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Rubus idaeus spp strigosus,,0,0,0,0,,0,no location?,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Rhamnus alnifolia,,0,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Osmunda regalis,,0,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Oclemena acuminata,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Ilex mucronata,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Lysimachia borealis,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Vaccinium corymbosum,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Tsuga canadensis,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Maianthemum canadense,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Thelypteris noveboracensis,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Viburnum nudum,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Monotropa uniflora,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Osmundastrum cinnamomea,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Dulichium arundinaceum,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Scirpus atrocinctus,,1,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Thelypteris palustris,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Carex scoparia,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Scirpus cyperinus,,1,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Carex stricta,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Osmundastrum cinnamomea,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Onoclea sensibilis,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Chamaedaphne calyculata,,0,1,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Galium trifidum,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Carex utriculata,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Eleocharis,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Triadenum fraseri,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Spiraea tomentosa,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Salix bebbiana,,1,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Betula populifolia,,1,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Osmunda regalis,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Frangula alnus,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Lycopus uniflorus,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Salix petiolaris,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Typha latifolia,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Lysimachia terrestris,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Rosa nitida,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Scutellaria galericulata,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Ilex verticillata,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Vaccinium corymbosum,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Juncas pylaei,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Doellingeria umbellata,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Carex scoparia,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Malus sieboldii,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Juncus brevicaudatus,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Osmunda regalis,,0,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Ilex verticillata,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Alnus incana,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Kalmia angustifolia,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Lysimachia borealis,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Dryopteris cristata,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Juncas pylaei,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Scirpus atrocinctus,,1,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Frangula alnus,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Carex lacustris,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Carex canescens,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Carex atlantica,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Rubus hispidus,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Rhododendron canadense,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,7/16/2015,2015,VS,1,Triadenum virginicum,,1,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
