Code,Location_ID,Visit_ID,Panel,Date,Year,Visit_Type,limited_RAM,Latin_Name,Common,Quadrat_NE,Quadrat_SE,Quadrat_SW,Quadrat_NW,quad_freq,Collected,Comments,TSN,Order,Family,Genus,Exotic,Invasive,PLANTS_Code,CoC_ME_ACAD,ACAD_ED,Aquatic,Fern_Ally,Graminoid,Herbaceous,Moss_Lichen,Shrub,Tree,Vine,Canopy_Exclusion,TSN_Accepted,Accepted_Latin_Name,Synonym,Author,Protected_species
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Typha latifolia,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Alnus incana ssp. Rugosa,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Calamagrostis canadensis,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Lycopus uniflorus,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Rhamnus alnifolia,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Chamaedaphne calyculata,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Carex lasiocarpa,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Myrica gale,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Lysimachia terrestris,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Spiraea alba,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Carex utriculata,,1,1,1,1,,1,sprig,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Betula populifolia,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Acer rubrum,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Iris versicolor,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Osmunda regalis,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Osmundastrum cinnamomea,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Salix bebbiana,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Salix petiolaris,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Thelypteris palustris,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Vaccinium corymbosum,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Dulichium,,1,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Scirpus atrocinctus,,1,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Onoclea sensibilis,,0,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Triadenum fraseri,,0,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Vaccinium macrocarpon,,0,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Spiraea tomentosa,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Bryophytes,,0,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Thalictrum,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME10,220,NA,NA,8/12/2020,2020,VS,1,Utricularia vulgaris,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Utricularia vulgaris,,0,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Acer rubrum,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Calamagrostis canadensis,,1,1,1,1,,0,27%,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Myrica gale,,1,1,1,1,,0,12%,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Ilex verticillata,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Alnus incana ssp. Rugosa,,1,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Bryophytes,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Kalmia angustifolia,,1,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Rhododendron canadense,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Betula populifolia,,1,0,1,1,,0,10%,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Spiraea alba,,1,1,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Lysimachia terrestris,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Triadenum fraseri,,1,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Glyceria canadensis,,1,0,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Glyceria borealis,,1,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Thelypteris palustris,,1,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Rhamnus alnifolia,,1,0,1,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Osmunda regalis,,1,1,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Dulichium,,0,1,0,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Vaccinium corymbosum,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Aronia melanocarpa,,0,0,1,0,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME01,218,NA,NA,8/14/2020,2020,VS,1,Carex lacustris,,0,0,0,1,,0,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Calamagrostis canadensis,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Carex lacustris,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Carex lasiocarpa,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Carex stricta,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Carex utriculata,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Lysimachia terrestris,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Myrica gale,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Scirpus cyperinus,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Typha latifolia,,0,0,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/27/2023,2023,VS,1,Betula alleghaniensis,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Acer rubrum,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Betula papyrifera,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Betula populifolia,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Calamagrostis canadensis,,0,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex atlantica,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex brunnescens,,0,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex canescens,,0,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex debilis,,1,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex folliculata,,0,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex stricta,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Carex trisperma,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Chamaedaphne calyculata,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Doellingeria umbellata,,0,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Frangula alnus,,0,1,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Ilex verticillata,,1,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Kalmia angustifolia,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Lysimachia borealis,,1,0,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Pinus strobus,,1,1,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Quercus rubra,,1,0,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Rhododendron canadense,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Rubus hispidus,,0,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Rubus pubescens,,0,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Salix petiolaris,,0,1,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Scirpus cyperinus,,0,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Spiraea alba,,0,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Vaccinium angustifolium,,1,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Vaccinium corymbosum,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Bryophytes,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Larix laricina,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Acer rubrum,,1,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Alnus incana ssp. rugosa,,1,1,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Betula populifolia,,1,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Calamagrostis canadensis,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Carex lacustris,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Carex lasiocarpa,,1,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Carex stricta,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Carex utriculata,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Carex vesicaria,,1,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Ilex mucronata,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Ilex verticillata,,1,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Lysimachia terrestris,,1,1,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Maianthemum canadense,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Myrica gale,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Onoclea sensibilis,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Pinus strobus,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Populus tremuloides,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Potamogeton berchtoldii,,0,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Quercus rubra,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Salix bebbiana,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Salix petiolaris,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Scirpus cyperinus,,0,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Spiraea alba,,1,1,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Thelypteris palustris,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Vaccinium angustifolium,,1,0,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Larix laricina,,1,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Acer rubrum,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Alnus incana ssp. rugosa,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Betula populifolia,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Calamagrostis canadensis,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Carex lacustris,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Carex stricta,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Dulichium arundinaceum,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Frangula alnus,,0,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Glyceria canadensis,,1,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Ilex verticillata,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Lysimachia terrestris,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Myrica gale,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Osmunda regalis,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/27/2023,2023,VS,1,Larix laricina,,0,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Pinus strobus,,0,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Rubus pubescens,,0,0,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Spiraea alba,,1,0,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Thelypteris palustris,,0,1,1,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Viburnum dentatum,,0,1,0,0,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Bryophytes,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Acer rubrum,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Betula papyrifera,,0,0,0,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Betula populifolia,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Calamagrostis canadensis,,1,1,1,1,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
